VTX,	IDX,	Position.x,	Position.y,	Position.z
0.0,	22609.0,	12.962772369384766,	-2.399808883666992,	166.97869873046875
1.0,	22610.0,	12.753250122070312,	-2.820465564727783,	166.97320556640625
2.0,	22611.0,	13.187835693359375,	-2.3974618911743164,	166.5009002685547
3.0,	22612.0,	13.049118041992188,	-2.397372245788574,	167.0466766357422
4.0,	22613.0,	13.272720336914062,	-1.4070988893508911,	166.41448974609375
5.0,	22614.0,	12.962772369384766,	-2.399808883666992,	166.97869873046875
6.0,	22615.0,	13.335826873779297,	0.267361044883728,	166.7794647216797
7.0,	22616.0,	13.212467193603516,	0.2605811357498169,	166.75711059570312
8.0,	22617.0,	13.259796142578125,	-0.42762935161590576,	166.23623657226562
9.0,	22615.0,	13.335826873779297,	0.267361044883728,	166.7794647216797
10.0,	22618.0,	13.193222045898438,	0.4652146100997925,	166.22752380371094
11.0,	22616.0,	13.212467193603516,	0.2605811357498169,	166.75711059570312
12.0,	22619.0,	13.400909423828125,	-0.5045372247695923,	166.9401092529297
13.0,	22620.0,	13.259796142578125,	-0.42762935161590576,	166.23623657226562
14.0,	22621.0,	13.251270294189453,	-0.5149224996566772,	166.9056396484375
15.0,	22619.0,	13.400909423828125,	-0.5045372247695923,	166.9401092529297
16.0,	22621.0,	13.251270294189453,	-0.5149224996566772,	166.9056396484375
17.0,	22622.0,	13.266963958740234,	-0.7964745759963989,	166.40101623535156
18.0,	22623.0,	13.303665161132812,	-1.3188332319259644,	167.01150512695312
19.0,	22624.0,	13.152172088623047,	-1.3219572305679321,	166.9841766357422
20.0,	22625.0,	13.272720336914062,	-1.4070988893508911,	166.41448974609375
21.0,	22623.0,	13.303665161132812,	-1.3188332319259644,	167.01150512695312
22.0,	22626.0,	13.266963958740234,	-0.7964745759963989,	166.40101623535156
23.0,	22624.0,	13.152172088623047,	-1.3219572305679321,	166.9841766357422
24.0,	22627.0,	0.9227447509765625,	-8.69845199584961,	148.5458221435547
25.0,	22628.0,	1.1357650756835938,	-8.858867645263672,	148.69029235839844
26.0,	22629.0,	1.0413970947265625,	-8.764209747314453,	148.4479217529297
27.0,	22629.0,	1.0413970947265625,	-8.764209747314453,	148.4479217529297
28.0,	22630.0,	0.7261734008789062,	-8.573650360107422,	148.34524536132812
29.0,	22627.0,	0.9227447509765625,	-8.69845199584961,	148.5458221435547
30.0,	22630.0,	0.7261734008789062,	-8.573650360107422,	148.34524536132812
31.0,	22629.0,	1.0413970947265625,	-8.764209747314453,	148.4479217529297
32.0,	22631.0,	0.8996200561523438,	-8.624614715576172,	148.20187377929688
33.0,	22631.0,	0.8996200561523438,	-8.624614715576172,	148.20187377929688
34.0,	22632.0,	0.5807113647460938,	-8.481132507324219,	148.1511688232422
35.0,	22630.0,	0.7261734008789062,	-8.573650360107422,	148.34524536132812
36.0,	22632.0,	0.5807113647460938,	-8.481132507324219,	148.1511688232422
37.0,	22631.0,	0.8996200561523438,	-8.624614715576172,	148.20187377929688
38.0,	22633.0,	0.737884521484375,	-8.520712852478027,	148.01937866210938
39.0,	22634.0,	0.5850372314453125,	-8.453115463256836,	147.88685607910156
40.0,	22632.0,	0.5807113647460938,	-8.481132507324219,	148.1511688232422
41.0,	22633.0,	0.737884521484375,	-8.520712852478027,	148.01937866210938
42.0,	22632.0,	0.5807113647460938,	-8.481132507324219,	148.1511688232422
43.0,	22634.0,	0.5850372314453125,	-8.453115463256836,	147.88685607910156
44.0,	22635.0,	0.46466064453125,	-8.42424201965332,	147.99044799804688
45.0,	22636.0,	0.4486236572265625,	-8.41743278503418,	147.7854461669922
46.0,	22635.0,	0.46466064453125,	-8.42424201965332,	147.99044799804688
47.0,	22634.0,	0.5850372314453125,	-8.453115463256836,	147.88685607910156
48.0,	22635.0,	0.46466064453125,	-8.42424201965332,	147.99044799804688
49.0,	22636.0,	0.4486236572265625,	-8.41743278503418,	147.7854461669922
50.0,	22637.0,	0.3697662353515625,	-8.394453048706055,	147.8524627685547
51.0,	22638.0,	0.32367706298828125,	-8.41026496887207,	147.69366455078125
52.0,	22637.0,	0.3697662353515625,	-8.394453048706055,	147.8524627685547
53.0,	22636.0,	0.4486236572265625,	-8.41743278503418,	147.7854461669922
54.0,	22637.0,	0.3697662353515625,	-8.394453048706055,	147.8524627685547
55.0,	22638.0,	0.32367706298828125,	-8.41026496887207,	147.69366455078125
56.0,	22639.0,	0.28659820556640625,	-8.395713806152344,	147.7252197265625
57.0,	22638.0,	0.32367706298828125,	-8.41026496887207,	147.69366455078125
58.0,	22640.0,	0.2088623046875,	-8.420600891113281,	147.6105194091797
59.0,	22639.0,	0.28659820556640625,	-8.395713806152344,	147.7252197265625
60.0,	22641.0,	1.338531494140625,	-8.807819366455078,	149.69688415527344
61.0,	22642.0,	1.219818115234375,	-8.722654342651367,	149.66644287109375
62.0,	22643.0,	1.1874847412109375,	-8.739079475402832,	149.6858673095703
63.0,	22644.0,	1.1129379272460938,	-8.660072326660156,	149.61070251464844
64.0,	22643.0,	1.1874847412109375,	-8.739079475402832,	149.6858673095703
65.0,	22642.0,	1.219818115234375,	-8.722654342651367,	149.66644287109375
66.0,	22643.0,	1.1874847412109375,	-8.739079475402832,	149.6858673095703
67.0,	22644.0,	1.1129379272460938,	-8.660072326660156,	149.61070251464844
68.0,	22645.0,	1.0754928588867188,	-8.701250076293945,	149.6250457763672
69.0,	22646.0,	0.9669418334960938,	-8.67125129699707,	149.49749755859375
70.0,	22645.0,	1.0754928588867188,	-8.701250076293945,	149.6250457763672
71.0,	22644.0,	1.1129379272460938,	-8.660072326660156,	149.61070251464844
72.0,	22644.0,	1.1129379272460938,	-8.660072326660156,	149.61070251464844
73.0,	22647.0,	1.0063629150390625,	-8.616796493530273,	149.4875946044922
74.0,	22646.0,	0.9669418334960938,	-8.67125129699707,	149.49749755859375
75.0,	22648.0,	0.9301986694335938,	-8.603370666503906,	149.29953002929688
76.0,	22646.0,	0.9669418334960938,	-8.67125129699707,	149.49749755859375
77.0,	22647.0,	1.0063629150390625,	-8.616796493530273,	149.4875946044922
78.0,	22646.0,	0.9669418334960938,	-8.67125129699707,	149.49749755859375
79.0,	22648.0,	0.9301986694335938,	-8.603370666503906,	149.29953002929688
80.0,	22649.0,	0.8941650390625,	-8.658661842346191,	149.30616760253906
81.0,	22650.0,	0.9012069702148438,	-8.613980293273926,	149.08633422851562
82.0,	22649.0,	0.8941650390625,	-8.658661842346191,	149.30616760253906
83.0,	22648.0,	0.9301986694335938,	-8.603370666503906,	149.29953002929688
84.0,	22649.0,	0.8941650390625,	-8.658661842346191,	149.30616760253906
85.0,	22650.0,	0.9012069702148438,	-8.613980293273926,	149.08633422851562
86.0,	22651.0,	0.8610382080078125,	-8.668529510498047,	149.07696533203125
87.0,	22652.0,	0.9370498657226562,	-8.652338027954102,	148.89498901367188
88.0,	22651.0,	0.8610382080078125,	-8.668529510498047,	149.07696533203125
89.0,	22650.0,	0.9012069702148438,	-8.613980293273926,	149.08633422851562
90.0,	22651.0,	0.8610382080078125,	-8.668529510498047,	149.07696533203125
91.0,	22652.0,	0.9370498657226562,	-8.652338027954102,	148.89498901367188
92.0,	22653.0,	0.8905792236328125,	-8.702127456665039,	148.8876190185547
93.0,	22652.0,	0.9370498657226562,	-8.652338027954102,	148.89498901367188
94.0,	22654.0,	0.9506301879882812,	-8.708715438842773,	148.73760986328125
95.0,	22653.0,	0.8905792236328125,	-8.702127456665039,	148.8876190185547
96.0,	22654.0,	0.9506301879882812,	-8.708715438842773,	148.73760986328125
97.0,	22652.0,	0.9370498657226562,	-8.652338027954102,	148.89498901367188
98.0,	22655.0,	0.9796142578125,	-8.660680770874023,	148.74452209472656
99.0,	22656.0,	1.8278427124023438,	-8.563446044921875,	150.80943298339844
100.0,	22657.0,	1.7751846313476562,	-8.505891799926758,	150.74087524414062
101.0,	22658.0,	1.7539291381835938,	-8.510252952575684,	150.74441528320312
102.0,	22657.0,	1.7751846313476562,	-8.505891799926758,	150.74087524414062
103.0,	22659.0,	1.681610107421875,	-8.4029541015625,	150.59056091308594
104.0,	22658.0,	1.7539291381835938,	-8.510252952575684,	150.74441528320312
105.0,	22660.0,	1.6335983276367188,	-8.407569885253906,	150.59854125976562
106.0,	22658.0,	1.7539291381835938,	-8.510252952575684,	150.74441528320312
107.0,	22659.0,	1.681610107421875,	-8.4029541015625,	150.59056091308594
108.0,	22659.0,	1.681610107421875,	-8.4029541015625,	150.59056091308594
109.0,	22661.0,	1.5941238403320312,	-8.32284164428711,	150.42788696289062
110.0,	22660.0,	1.6335983276367188,	-8.407569885253906,	150.59854125976562
111.0,	22661.0,	1.5941238403320312,	-8.32284164428711,	150.42788696289062
112.0,	22662.0,	1.5291595458984375,	-8.324682235717773,	150.43553161621094
113.0,	22660.0,	1.6335983276367188,	-8.407569885253906,	150.59854125976562
114.0,	22661.0,	1.5941238403320312,	-8.32284164428711,	150.42788696289062
115.0,	22663.0,	1.4801406860351562,	-8.260202407836914,	150.18289184570312
116.0,	22662.0,	1.5291595458984375,	-8.324682235717773,	150.43553161621094
117.0,	22662.0,	1.5291595458984375,	-8.324682235717773,	150.43553161621094
118.0,	22663.0,	1.4801406860351562,	-8.260202407836914,	150.18289184570312
119.0,	22664.0,	1.4037933349609375,	-8.26516342163086,	150.1932373046875
120.0,	22663.0,	1.4801406860351562,	-8.260202407836914,	150.18289184570312
121.0,	22665.0,	1.3810577392578125,	-8.229248046875,	149.97042846679688
122.0,	22664.0,	1.4037933349609375,	-8.26516342163086,	150.1932373046875
123.0,	22664.0,	1.4037933349609375,	-8.26516342163086,	150.1932373046875
124.0,	22665.0,	1.3810577392578125,	-8.229248046875,	149.97042846679688
125.0,	22666.0,	1.308013916015625,	-8.242008209228516,	149.98165893554688
126.0,	22665.0,	1.3810577392578125,	-8.229248046875,	149.97042846679688
127.0,	22667.0,	1.2936019897460938,	-8.245055198669434,	149.75979614257812
128.0,	22666.0,	1.308013916015625,	-8.242008209228516,	149.98165893554688
129.0,	22666.0,	1.308013916015625,	-8.242008209228516,	149.98165893554688
130.0,	22667.0,	1.2936019897460938,	-8.245055198669434,	149.75979614257812
131.0,	22668.0,	1.2360687255859375,	-8.275360107421875,	149.76693725585938
132.0,	22669.0,	1.2418899536132812,	-8.303010940551758,	149.56101989746094
133.0,	22668.0,	1.2360687255859375,	-8.275360107421875,	149.76693725585938
134.0,	22667.0,	1.2936019897460938,	-8.245055198669434,	149.75979614257812
135.0,	22668.0,	1.2360687255859375,	-8.275360107421875,	149.76693725585938
136.0,	22669.0,	1.2418899536132812,	-8.303010940551758,	149.56101989746094
137.0,	22670.0,	1.1997909545898438,	-8.33610725402832,	149.5654754638672
138.0,	22669.0,	1.2418899536132812,	-8.303010940551758,	149.56101989746094
139.0,	22671.0,	1.2009735107421875,	-8.420478820800781,	149.4088897705078
140.0,	22670.0,	1.1997909545898438,	-8.33610725402832,	149.5654754638672
141.0,	22671.0,	1.2009735107421875,	-8.420478820800781,	149.4088897705078
142.0,	22669.0,	1.2418899536132812,	-8.303010940551758,	149.56101989746094
143.0,	22672.0,	1.2323455810546875,	-8.389503479003906,	149.39962768554688
144.0,	22673.0,	1.2408447265625,	-8.504359245300293,	149.25990295410156
145.0,	22671.0,	1.2009735107421875,	-8.420478820800781,	149.4088897705078
146.0,	22672.0,	1.2323455810546875,	-8.389503479003906,	149.39962768554688
147.0,	22674.0,	1.2265243530273438,	-8.526902198791504,	149.26177978515625
148.0,	22671.0,	1.2009735107421875,	-8.420478820800781,	149.4088897705078
149.0,	22673.0,	1.2408447265625,	-8.504359245300293,	149.25990295410156
150.0,	22674.0,	1.2265243530273438,	-8.526902198791504,	149.26177978515625
151.0,	22673.0,	1.2408447265625,	-8.504359245300293,	149.25990295410156
152.0,	22675.0,	1.24810791015625,	-8.605792999267578,	149.1676025390625
153.0,	22676.0,	2.829010009765625,	-8.392586708068848,	153.11639404296875
154.0,	22677.0,	2.849273681640625,	-8.276548385620117,	153.04226684570312
155.0,	22678.0,	2.8365478515625,	-8.281684875488281,	153.03729248046875
156.0,	22679.0,	2.85638427734375,	-8.177684783935547,	152.95785522460938
157.0,	22678.0,	2.8365478515625,	-8.281684875488281,	153.03729248046875
158.0,	22677.0,	2.849273681640625,	-8.276548385620117,	153.04226684570312
159.0,	22678.0,	2.8365478515625,	-8.281684875488281,	153.03729248046875
160.0,	22679.0,	2.85638427734375,	-8.177684783935547,	152.95785522460938
161.0,	22680.0,	2.8295135498046875,	-8.17800521850586,	152.94798278808594
162.0,	22681.0,	2.8664016723632812,	-8.112600326538086,	152.85150146484375
163.0,	22680.0,	2.8295135498046875,	-8.17800521850586,	152.94798278808594
164.0,	22679.0,	2.85638427734375,	-8.177684783935547,	152.95785522460938
165.0,	22680.0,	2.8295135498046875,	-8.17800521850586,	152.94798278808594
166.0,	22681.0,	2.8664016723632812,	-8.112600326538086,	152.85150146484375
167.0,	22682.0,	2.8155517578125,	-8.096473693847656,	152.84161376953125
168.0,	22683.0,	2.8724365234375,	-8.060079574584961,	152.7304229736328
169.0,	22682.0,	2.8155517578125,	-8.096473693847656,	152.84161376953125
170.0,	22681.0,	2.8664016723632812,	-8.112600326538086,	152.85150146484375
171.0,	22682.0,	2.8155517578125,	-8.096473693847656,	152.84161376953125
172.0,	22683.0,	2.8724365234375,	-8.060079574584961,	152.7304229736328
173.0,	22684.0,	2.793792724609375,	-8.034677505493164,	152.72154235839844
174.0,	22685.0,	2.8697280883789062,	-8.015694618225098,	152.6012725830078
175.0,	22684.0,	2.793792724609375,	-8.034677505493164,	152.72154235839844
176.0,	22683.0,	2.8724365234375,	-8.060079574584961,	152.7304229736328
177.0,	22684.0,	2.793792724609375,	-8.034677505493164,	152.72154235839844
178.0,	22685.0,	2.8697280883789062,	-8.015694618225098,	152.6012725830078
179.0,	22686.0,	2.7791976928710938,	-7.991209983825684,	152.59698486328125
180.0,	22687.0,	2.8552703857421875,	-7.987256050109863,	152.44398498535156
181.0,	22686.0,	2.7791976928710938,	-7.991209983825684,	152.59698486328125
182.0,	22685.0,	2.8697280883789062,	-8.015694618225098,	152.6012725830078
183.0,	22686.0,	2.7791976928710938,	-7.991209983825684,	152.59698486328125
184.0,	22687.0,	2.8552703857421875,	-7.987256050109863,	152.44398498535156
185.0,	22688.0,	2.7538604736328125,	-7.968633651733398,	152.44200134277344
186.0,	22689.0,	2.8030548095703125,	-7.984882354736328,	152.23019409179688
187.0,	22688.0,	2.7538604736328125,	-7.968633651733398,	152.44200134277344
188.0,	22687.0,	2.8552703857421875,	-7.987256050109863,	152.44398498535156
189.0,	22688.0,	2.7538604736328125,	-7.968633651733398,	152.44200134277344
190.0,	22689.0,	2.8030548095703125,	-7.984882354736328,	152.23019409179688
191.0,	22690.0,	2.70343017578125,	-7.969642639160156,	152.23617553710938
192.0,	22689.0,	2.8030548095703125,	-7.984882354736328,	152.23019409179688
193.0,	22691.0,	2.7246627807617188,	-8.018077850341797,	152.0276336669922
194.0,	22690.0,	2.70343017578125,	-7.969642639160156,	152.23617553710938
195.0,	22690.0,	2.70343017578125,	-7.969642639160156,	152.23617553710938
196.0,	22691.0,	2.7246627807617188,	-8.018077850341797,	152.0276336669922
197.0,	22692.0,	2.6422348022460938,	-8.010746002197266,	152.04739379882812
198.0,	22691.0,	2.7246627807617188,	-8.018077850341797,	152.0276336669922
199.0,	22693.0,	2.6357955932617188,	-8.090047836303711,	151.83621215820312
200.0,	22692.0,	2.6422348022460938,	-8.010746002197266,	152.04739379882812
201.0,	22692.0,	2.6422348022460938,	-8.010746002197266,	152.04739379882812
202.0,	22693.0,	2.6357955932617188,	-8.090047836303711,	151.83621215820312
203.0,	22694.0,	2.5654449462890625,	-8.082754135131836,	151.85238647460938
204.0,	22693.0,	2.6357955932617188,	-8.090047836303711,	151.83621215820312
205.0,	22695.0,	2.5355606079101562,	-8.181548118591309,	151.66835021972656
206.0,	22694.0,	2.5654449462890625,	-8.082754135131836,	151.85238647460938
207.0,	22694.0,	2.5654449462890625,	-8.082754135131836,	151.85238647460938
208.0,	22695.0,	2.5355606079101562,	-8.181548118591309,	151.66835021972656
209.0,	22696.0,	2.4878997802734375,	-8.171882629394531,	151.68487548828125
210.0,	22695.0,	2.5355606079101562,	-8.181548118591309,	151.66835021972656
211.0,	22697.0,	2.4411849975585938,	-8.288127899169922,	151.52392578125
212.0,	22696.0,	2.4878997802734375,	-8.171882629394531,	151.68487548828125
213.0,	22696.0,	2.4878997802734375,	-8.171882629394531,	151.68487548828125
214.0,	22697.0,	2.4411849975585938,	-8.288127899169922,	151.52392578125
215.0,	22698.0,	2.4134674072265625,	-8.27869987487793,	151.5330810546875
216.0,	22697.0,	2.4411849975585938,	-8.288127899169922,	151.52392578125
217.0,	22699.0,	2.3778915405273438,	-8.389150619506836,	151.42584228515625
218.0,	22698.0,	2.4134674072265625,	-8.27869987487793,	151.5330810546875
219.0,	22698.0,	2.4134674072265625,	-8.27869987487793,	151.5330810546875
220.0,	22699.0,	2.3778915405273438,	-8.389150619506836,	151.42584228515625
221.0,	22700.0,	2.3579788208007812,	-8.38616943359375,	151.42446899414062
222.0,	22700.0,	2.3579788208007812,	-8.38616943359375,	151.42446899414062
223.0,	22699.0,	2.3778915405273438,	-8.389150619506836,	151.42584228515625
224.0,	22701.0,	2.3279571533203125,	-8.507654190063477,	151.33468627929688
225.0,	22702.0,	-7.860595703125,	-3.1945266723632812,	165.52891540527344
226.0,	22703.0,	-7.925856113433838,	-2.980419158935547,	166.3281707763672
227.0,	22704.0,	-7.875555992126465,	-3.1256093978881836,	165.51730346679688
228.0,	22704.0,	-7.875555992126465,	-3.1256093978881836,	165.51730346679688
229.0,	22705.0,	-7.811337471008301,	-3.431370735168457,	164.36766052246094
230.0,	22702.0,	-7.860595703125,	-3.1945266723632812,	165.52891540527344
231.0,	22704.0,	-7.875555992126465,	-3.1256093978881836,	165.51730346679688
232.0,	22706.0,	-7.866802215576172,	-3.3205442428588867,	164.31947326660156
233.0,	22705.0,	-7.811337471008301,	-3.431370735168457,	164.36766052246094
234.0,	22706.0,	-7.866802215576172,	-3.3205442428588867,	164.31947326660156
235.0,	22707.0,	-7.773922920227051,	-3.6415815353393555,	163.16751098632812
236.0,	22705.0,	-7.811337471008301,	-3.431370735168457,	164.36766052246094
237.0,	22707.0,	-7.773922920227051,	-3.6415815353393555,	163.16751098632812
238.0,	22706.0,	-7.866802215576172,	-3.3205442428588867,	164.31947326660156
239.0,	22708.0,	-7.861753463745117,	-3.4990081787109375,	163.13925170898438
240.0,	22708.0,	-7.861753463745117,	-3.4990081787109375,	163.13925170898438
241.0,	22709.0,	-7.742637634277344,	-3.9389352798461914,	161.45709228515625
242.0,	22707.0,	-7.773922920227051,	-3.6415815353393555,	163.16751098632812
243.0,	22709.0,	-7.742637634277344,	-3.9389352798461914,	161.45709228515625
244.0,	22708.0,	-7.861753463745117,	-3.4990081787109375,	163.13925170898438
245.0,	22710.0,	-7.821437835693359,	-3.749216079711914,	161.4071502685547
246.0,	22711.0,	-7.880781173706055,	-3.9943313598632812,	159.54754638671875
247.0,	22709.0,	-7.742637634277344,	-3.9389352798461914,	161.45709228515625
248.0,	22710.0,	-7.821437835693359,	-3.749216079711914,	161.4071502685547
249.0,	22709.0,	-7.742637634277344,	-3.9389352798461914,	161.45709228515625
250.0,	22711.0,	-7.880781173706055,	-3.9943313598632812,	159.54754638671875
251.0,	22712.0,	-7.752077102661133,	-4.239168167114258,	159.55860900878906
252.0,	22713.0,	-8.460596084594727,	-4.3637285232543945,	159.90182495117188
253.0,	22714.0,	-8.499719619750977,	-4.665981292724609,	157.9196319580078
254.0,	22711.0,	-7.880781173706055,	-3.9943313598632812,	159.54754638671875
255.0,	22711.0,	-7.880781173706055,	-3.9943313598632812,	159.54754638671875
256.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
257.0,	22712.0,	-7.752077102661133,	-4.239168167114258,	159.55860900878906
258.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
259.0,	22711.0,	-7.880781173706055,	-3.9943313598632812,	159.54754638671875
260.0,	22714.0,	-8.499719619750977,	-4.665981292724609,	157.9196319580078
261.0,	22712.0,	-7.752077102661133,	-4.239168167114258,	159.55860900878906
262.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
263.0,	22716.0,	-7.795066833496094,	-4.564685821533203,	157.7401123046875
264.0,	22714.0,	-8.499719619750977,	-4.665981292724609,	157.9196319580078
265.0,	22717.0,	-8.61387825012207,	-5.064525604248047,	155.70614624023438
266.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
267.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
268.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
269.0,	22716.0,	-7.795066833496094,	-4.564685821533203,	157.7401123046875
270.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
271.0,	22715.0,	-7.943044662475586,	-4.272337913513184,	157.6961212158203
272.0,	22717.0,	-8.61387825012207,	-5.064525604248047,	155.70614624023438
273.0,	22716.0,	-7.795066833496094,	-4.564685821533203,	157.7401123046875
274.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
275.0,	22719.0,	-7.921421051025391,	-5.040243148803711,	155.56472778320312
276.0,	22717.0,	-8.61387825012207,	-5.064525604248047,	155.70614624023438
277.0,	22720.0,	-8.756490707397461,	-5.542869567871094,	153.4839630126953
278.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
279.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
280.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
281.0,	22719.0,	-7.921421051025391,	-5.040243148803711,	155.56472778320312
282.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
283.0,	22718.0,	-8.08183479309082,	-4.662637710571289,	155.548095703125
284.0,	22720.0,	-8.756490707397461,	-5.542869567871094,	153.4839630126953
285.0,	22719.0,	-7.921421051025391,	-5.040243148803711,	155.56472778320312
286.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
287.0,	22722.0,	-8.087362289428711,	-5.569692611694336,	153.3767852783203
288.0,	22720.0,	-8.756490707397461,	-5.542869567871094,	153.4839630126953
289.0,	22723.0,	-8.900306701660156,	-6.011599540710449,	151.2576446533203
290.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
291.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
292.0,	22724.0,	-8.446853637695312,	-5.600756645202637,	151.20787048339844
293.0,	22722.0,	-8.087362289428711,	-5.569692611694336,	153.3767852783203
294.0,	22721.0,	-8.270261764526367,	-5.131877899169922,	153.37123107910156
295.0,	22723.0,	-8.900306701660156,	-6.011599540710449,	151.2576446533203
296.0,	22724.0,	-8.446853637695312,	-5.600756645202637,	151.20787048339844
297.0,	22722.0,	-8.087362289428711,	-5.569692611694336,	153.3767852783203
298.0,	22724.0,	-8.446853637695312,	-5.600756645202637,	151.20787048339844
299.0,	22725.0,	-8.270195007324219,	-6.045690059661865,	151.1708984375
300.0,	22723.0,	-8.900306701660156,	-6.011599540710449,	151.2576446533203
301.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
302.0,	22724.0,	-8.446853637695312,	-5.600756645202637,	151.20787048339844
303.0,	22724.0,	-8.446853637695312,	-5.600756645202637,	151.20787048339844
304.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
305.0,	22725.0,	-8.270195007324219,	-6.045690059661865,	151.1708984375
306.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
307.0,	22723.0,	-8.900306701660156,	-6.011599540710449,	151.2576446533203
308.0,	22727.0,	-9.069664001464844,	-6.413100242614746,	149.01580810546875
309.0,	22725.0,	-8.270195007324219,	-6.045690059661865,	151.1708984375
310.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
311.0,	22728.0,	-8.49505615234375,	-6.43635368347168,	148.94375610351562
312.0,	22727.0,	-9.069664001464844,	-6.413100242614746,	149.01580810546875
313.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
314.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
315.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
316.0,	22728.0,	-8.49505615234375,	-6.43635368347168,	148.94375610351562
317.0,	22726.0,	-8.66860580444336,	-6.067037105560303,	148.9958953857422
318.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
319.0,	22727.0,	-9.069664001464844,	-6.413100242614746,	149.01580810546875
320.0,	22730.0,	-9.249187469482422,	-6.647011756896973,	147.08290100097656
321.0,	22728.0,	-8.49505615234375,	-6.43635368347168,	148.94375610351562
322.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
323.0,	22731.0,	-8.740509033203125,	-6.6565327644348145,	147.0150146484375
324.0,	22730.0,	-9.249187469482422,	-6.647011756896973,	147.08290100097656
325.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
326.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
327.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
328.0,	22731.0,	-8.740509033203125,	-6.6565327644348145,	147.0150146484375
329.0,	22729.0,	-8.908164978027344,	-6.357776641845703,	147.07266235351562
330.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
331.0,	22730.0,	-9.249187469482422,	-6.647011756896973,	147.08290100097656
332.0,	22733.0,	-9.445579528808594,	-6.702539920806885,	145.40380859375
333.0,	22731.0,	-8.740509033203125,	-6.6565327644348145,	147.0150146484375
334.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
335.0,	22734.0,	-8.999813079833984,	-6.7037224769592285,	145.33828735351562
336.0,	22733.0,	-9.445579528808594,	-6.702539920806885,	145.40380859375
337.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
338.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
339.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
340.0,	22734.0,	-8.999813079833984,	-6.7037224769592285,	145.33828735351562
341.0,	22732.0,	-9.147956848144531,	-6.46876859664917,	145.40159606933594
342.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
343.0,	22733.0,	-9.445579528808594,	-6.702539920806885,	145.40380859375
344.0,	22736.0,	-9.7166748046875,	-6.634137153625488,	143.74293518066406
345.0,	22734.0,	-8.999813079833984,	-6.7037224769592285,	145.33828735351562
346.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
347.0,	22737.0,	-9.336128234863281,	-6.637090682983398,	143.6790771484375
348.0,	22738.0,	-9.768230438232422,	-6.386795997619629,	142.52793884277344
349.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
350.0,	22736.0,	-9.7166748046875,	-6.634137153625488,	143.74293518066406
351.0,	22738.0,	-9.768230438232422,	-6.386795997619629,	142.52793884277344
352.0,	22737.0,	-9.336128234863281,	-6.637090682983398,	143.6790771484375
353.0,	22735.0,	-9.45401382446289,	-6.460253715515137,	143.7334442138672
354.0,	22738.0,	-9.768230438232422,	-6.386795997619629,	142.52793884277344
355.0,	22736.0,	-9.7166748046875,	-6.634137153625488,	143.74293518066406
356.0,	22739.0,	-9.97976303100586,	-6.511275291442871,	142.5420684814453
357.0,	22737.0,	-9.336128234863281,	-6.637090682983398,	143.6790771484375
358.0,	22738.0,	-9.768230438232422,	-6.386795997619629,	142.52793884277344
