VTX,	IDX,	Position.x,	Position.y,	Position.z
34649.0,	16303.0,	14.203888893127441,	-6.249523162841797,	146.67315673828125
34650.0,	16306.0,	14.074573516845703,	-6.103790283203125,	146.87210083007812
34651.0,	16302.0,	14.182882308959961,	-5.938066482543945,	146.76953125
34652.0,	16303.0,	14.203888893127441,	-6.249523162841797,	146.67315673828125
34653.0,	16305.0,	13.980162620544434,	-6.298699378967285,	146.5571746826172
34654.0,	16307.0,	13.790186882019043,	-6.025798797607422,	146.83912658691406
34655.0,	16306.0,	14.074573516845703,	-6.103790283203125,	146.87210083007812
34656.0,	16292.0,	14.012381553649902,	-5.636825084686279,	147.00927734375
34657.0,	16302.0,	14.182882308959961,	-5.938066482543945,	146.76953125
34658.0,	16308.0,	14.134270668029785,	-5.838665008544922,	147.0485382080078
34659.0,	16308.0,	14.134270668029785,	-5.838665008544922,	147.0485382080078
34660.0,	16302.0,	14.182882308959961,	-5.938066482543945,	146.76953125
34661.0,	16306.0,	14.074573516845703,	-6.103790283203125,	146.87210083007812
34662.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34663.0,	16306.0,	14.074573516845703,	-6.103790283203125,	146.87210083007812
34664.0,	16307.0,	13.790186882019043,	-6.025798797607422,	146.83912658691406
34665.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34666.0,	16308.0,	14.134270668029785,	-5.838665008544922,	147.0485382080078
34667.0,	16306.0,	14.074573516845703,	-6.103790283203125,	146.87210083007812
34668.0,	16307.0,	13.790186882019043,	-6.025798797607422,	146.83912658691406
34669.0,	16310.0,	13.725351333618164,	-5.886490821838379,	147.07199096679688
34670.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34671.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34672.0,	16292.0,	14.012381553649902,	-5.636825084686279,	147.00927734375
34673.0,	16308.0,	14.134270668029785,	-5.838665008544922,	147.0485382080078
34674.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34675.0,	16308.0,	14.134270668029785,	-5.838665008544922,	147.0485382080078
34676.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34677.0,	16292.0,	14.012381553649902,	-5.636825084686279,	147.00927734375
34678.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34679.0,	16289.0,	13.88892936706543,	-5.653907775878906,	147.38247680664062
34680.0,	16282.0,	13.734577178955078,	-5.86613655090332,	147.66375732421875
34681.0,	16289.0,	13.88892936706543,	-5.653907775878906,	147.38247680664062
34682.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34683.0,	16286.0,	13.897408485412598,	-6.006817817687988,	147.55404663085938
34684.0,	16282.0,	13.734577178955078,	-5.86613655090332,	147.66375732421875
34685.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34686.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34687.0,	16278.0,	13.85995101928711,	-6.080611228942871,	147.37269592285156
